,ProteinID,FrequencyA,FrequencyB,FrequencyC,FrequencyD,FrequencyE,FrequencyF,FrequencyG,FrequencyH,FrequencyI,FrequencyJ,FrequencyK,FrequencyL,FrequencyM,FrequencyN,FrequencyO,FrequencyP,FrequencyQ,FrequencyR,FrequencyS,FrequencyT,FrequencyU,FrequencyV,FrequencyW,FrequencyX,FrequencyY,FrequencyZ,Aromaticity,SSfraction,Isoelectricity,Target,BP,CC,MF,Eigenvector Centrality,Modularity,PageRank,BetweennessCentrality,DegreeCentrality,ClosenessCentrality,HarmonicCentrality,AvgSP
1140,P49815,0.07249584947426674,0,0.02047592695074709,0.0448256779192031,0.06751521859435529,0.033757609297177645,0.0531267293857222,0.027116768123962368,0.042058660763696736,0,0.04593248478140565,0.12285556170448254,0.01881571665744328,0.029883785279468725,0,0.06253458771444383,0.03929164360819037,0.06419479800774765,0.10071942446043164,0.04371887105700056,0,0.07581627006087438,0.008301051466519094,0,0.026563364692861097,0,0.06862202545655784,"(0.30935251798561153, 0.2462645268400664, 0.2816823464305479)",6.97540283203125,1,0.508526868,0.559932242,0.498281034,0.0007663982594202631,0.011521708030071343,4.474741833095045e-05,0.0036474071634112135,0.0045859872611464965,0.2804142605953805,2355.392063492046,2.2504690431519703
1141,Q99598,0.04137931034482759,0,0.006896551724137931,0.06896551724137931,0.07931034482758621,0.05517241379310345,0.06206896551724138,0.027586206896551724,0.05862068965517241,0,0.07586206896551724,0.07931034482758621,0.03103448275862069,0.03793103448275862,0,0.027586206896551724,0.05517241379310345,0.05862068965517241,0.08275862068965517,0.05862068965517241,0,0.06551724137931035,0.003448275862068965,0,0.02413793103448276,0,0.08275862068965517,"(0.28620689655172415, 0.21034482758620687, 0.2310344827586207)",6.10247802734375,1,0.540955221,0.674845983,0.54041102,4.029773348478315e-05,-0.0010521416816258297,3.987019327329487e-05,9.860870006524292e-06,0.00025477707006369424,0.2314737859396017,1894.9170634920968,3.0450281425891177
1142,Q8WZ42,0.060685613113953416,0,0.015201929240819315,0.050673097469397715,0.09240208797582344,0.026466009340944476,0.061143502548917865,0.013675631124271193,0.06050245733996764,0,0.08580848011233554,0.06144876217222747,0.011203028175463231,0.03296803931743948,0,0.07439177020055557,0.0265270612656064,0.046765774291034526,0.06917183064196099,0.07375072499160536,0,0.09435574956500503,0.013919838822918891,0,0.028938612289752436,0,0.06932446045361579,"(0.285631429530816, 0.2376751427088739, 0.22573949143746755)",5.95062255859375,1,0.473600684,0.544441281,0.44485261,5.87056911050148e-05,-0.0019273964937122552,0.0002171893196756876,0.0,0.00025477707006369424,0.2331922144265899,1911.8853174603464,2.5403377110694185
1143,P50607,0.08893280632411067,0,0.007905138339920948,0.05928853754940711,0.06719367588932806,0.023715415019762844,0.07114624505928854,0.015810276679841896,0.031620553359683785,0,0.06719367588932806,0.07114624505928854,0.023715415019762844,0.03952569169960474,0,0.05138339920948617,0.06324110671936757,0.07114624505928854,0.10276679841897234,0.05731225296442687,0,0.05533596837944664,0.005928853754940711,0,0.025691699604743084,0,0.05533596837944664,"(0.2134387351778656, 0.2648221343873518, 0.2509881422924901)",8.87554931640625,1,0.470764113,0.628877028,0.455636304,5.861935840908367e-48,-0.00017549603081052658,0.0002166991545584924,0.000307892700263479,0.0011464968152866241,0.2385660045026327,1967.3043650793707,2.7467166979362103
1144,P49459,0.05921052631578948,0,0.013157894736842105,0.05263157894736842,0.07894736842105263,0.046052631578947366,0.03947368421052632,0.006578947368421052,0.05263157894736842,0,0.03947368421052632,0.05921052631578948,0.02631578947368421,0.06578947368421052,0,0.09210526315789473,0.046052631578947366,0.06578947368421052,0.09210526315789473,0.05263157894736842,0,0.05921052631578948,0.01973684210526316,0,0.03289473684210526,0,0.0986842105263158,"(0.26973684210526316, 0.2894736842105263, 0.22368421052631576)",5.05804443359375,1,0.578052785,0.546103517,0.523720611,1.4601620998768022e-06,-0.0005499932669497105,0.00013766561162621265,0.0,0.00012738853503184712,0.2176488288391257,1774.8123376624083,2.3302063789868668
1145,P62256,0.049180327868852465,0,0.00546448087431694,0.07103825136612021,0.09836065573770493,0.04371584699453552,0.06557377049180327,0.016393442622950817,0.0546448087431694,0,0.07103825136612021,0.07650273224043716,0.032786885245901634,0.03825136612021858,0,0.07103825136612021,0.03825136612021858,0.02185792349726776,0.08196721311475409,0.049180327868852465,0,0.0546448087431694,0.01092896174863388,0,0.049180327868852465,0,0.10382513661202186,"(0.2896174863387978, 0.2568306010928962, 0.2568306010928962)",4.55438232421875,1,0.727752491,,0.5654855560000001,7.152895446142413e-05,-0.00017549603081052658,4.1956131662102224e-05,0.0038599869017726853,0.008789808917197451,0.2944917103540252,2501.0539682539875,0.0009380863039399623
1146,Q05086,0.053714285714285714,0,0.019428571428571427,0.06285714285714286,0.09942857142857142,0.048,0.04914285714285714,0.016,0.053714285714285714,0,0.07428571428571429,0.10628571428571428,0.029714285714285717,0.05828571428571429,0,0.03885714285714285,0.030857142857142857,0.051428571428571435,0.060571428571428575,0.045714285714285714,0,0.053714285714285714,0.004571428571428572,0,0.043428571428571434,0,0.096,"(0.3097142857142857, 0.20685714285714288, 0.28914285714285715)",5.11883544921875,1,0.516801293,0.571724256,0.635626561,2.494449745802342e-06,0.010983036190374836,5.147559186016981e-05,0.0055413218578489075,0.006751592356687898,0.3059531551251297,2583.3896825397123,2.1566604127579736
1147,O15550,0.07708779443254818,0,0.023554603854389726,0.03497501784439686,0.05281941470378301,0.02640970735189151,0.06281227694503927,0.03640256959314775,0.035688793718772316,0,0.05281941470378301,0.1006423982869379,0.01713062098501071,0.0649536045681656,0,0.061384725196288376,0.061384725196288376,0.03354746609564597,0.09992862241256244,0.06067094932191292,0,0.05139186295503212,0.01713062098501071,0,0.029264810849393287,0,0.0728051391862955,"(0.2605281941470378, 0.2890792291220557, 0.2476802284082798)",7.17254638671875,1,0.46514430100000004,0.631107953,0.486017049,4.063986824759756e-06,0.00014965424722787702,0.0002175280443557448,0.0,0.00012738853503184712,0.2198097610193521,1790.7829725830404,2.6378986866791743
1148,P11473,0.0468384074941452,0,0.03981264637002342,0.07494145199063232,0.06557377049180327,0.042154566744730684,0.0468384074941452,0.032786885245901634,0.05620608899297424,0,0.05620608899297424,0.09836065573770493,0.03981264637002342,0.030444964871194382,0,0.05152224824355972,0.03747072599531616,0.06791569086651053,0.1053864168618267,0.042154566744730684,0,0.04449648711943794,0.00234192037470726,0,0.01873536299765808,0,0.06323185011709602,"(0.2622950819672131, 0.234192037470726, 0.2505854800936768)",6.08062744140625,1,0.4960656,0.602303342,0.43111776799999996,4.808985311797298e-06,0.007707666617403206,5.141163315772799e-05,2.2625282408534035e-07,0.0003821656050955413,0.23872872125519226,1960.6984487734546,2.256097560975609
1149,P15692,0.03448275862068965,0,0.07758620689655173,0.03448275862068965,0.06896551724137931,0.02586206896551724,0.0603448275862069,0.047413793103448267,0.03448275862068965,0,0.09051724137931036,0.06896551724137931,0.03448275862068965,0.03017241379310345,0,0.06465517241379311,0.05603448275862069,0.08189655172413793,0.06465517241379311,0.02586206896551724,0,0.047413793103448267,0.02155172413793104,0,0.03017241379310345,0,0.07758620689655173,"(0.22844827586206898, 0.21982758620689657, 0.20689655172413793)",9.20660400390625,1,0.47494806700000003,0.516093502,0.50399534,2.3993770151122026e-08,0.0030790665947769977,0.00012622613472224674,0.0,0.00012738853503184712,0.15087584618769864,1205.0653679653426,2.478424015009381
1150,P09327,0.07013301088270857,0,0.009673518742442565,0.05078597339782346,0.07496977025392987,0.041112454655380895,0.0773881499395405,0.02176541717049577,0.03748488512696493,0,0.07134220072551391,0.08343409915356713,0.02418379685610641,0.04232164449818621,0,0.044740024183796856,0.0592503022974607,0.041112454655380895,0.06287787182587666,0.05562273276904474,0,0.08101571946795648,0.02176541717049577,0,0.029020556227327687,0,0.09189842805320436,"(0.29383313180169285, 0.22732769044740025, 0.25272067714631197)",5.99066162109375,1,0.480927516,0.45864348299999996,0.472781241,0.0002756857530970728,-0.00017549603081052658,0.00012848304335128866,0.0,0.00012738853503184712,0.186345669778068,1503.4313852815092,3.0984990619136967
1151,P98155,0.05956471935853379,0,0.07674684994272624,0.09163802978235967,0.06529209621993128,0.021764032073310426,0.07560137457044673,0.019473081328751432,0.0584192439862543,0,0.05154639175257732,0.06529209621993128,0.012600229095074456,0.05040091638029783,0,0.04238258877434136,0.03436426116838488,0.041237113402061855,0.08132875143184423,0.05154639175257732,0,0.054982817869415807,0.024054982817869417,0,0.021764032073310426,0,0.06758304696449027,"(0.24627720504009165, 0.24971363115693013, 0.2027491408934708)",4.62493896484375,1,0.462843183,0.5178023829999999,0.33577405899999996,0.00014852479457661393,0.0012007945249689108,4.005647492898595e-05,6.664567299662473e-05,0.0003821656050955413,0.1930001732676745,1559.688888889019,3.1632270168855534
1152,Q8NER1,0.066746126340882,0,0.019070321811680568,0.05482717520858165,0.05840286054827176,0.05601907032181168,0.057210965435041714,0.015494636471990463,0.045292014302741365,0,0.05959475566150179,0.12157330154946365,0.027413587604290825,0.039332538736591184,0,0.045292014302741365,0.033373063170441,0.05244338498212157,0.07270560190703218,0.06555423122765197,0,0.057210965435041714,0.013110846245530394,0,0.039332538736591184,0,0.10846245530393324,"(0.33253873659118, 0.21454112038140644, 0.27413587604290823)",6.89971923828125,1,0.434626425,0.588304295,0.478992195,0.0018120610426129171,-0.0008769238185610818,6.490500591648473e-05,2.383286479577234e-06,0.0005095541401273885,0.2538146551581931,2091.0781746031353,2.4540337711069418
1153,O76024,0.08089887640449438,0,0.02247191011235955,0.03932584269662921,0.06292134831460675,0.05842696629213484,0.05280898876404495,0.020224719101123598,0.0449438202247191,0,0.05056179775280899,0.12247191011235956,0.02134831460674157,0.025842696629213482,0,0.05617977528089888,0.030337078651685393,0.05842696629213484,0.07303370786516854,0.053932584269662916,0,0.07640449438202247,0.020224719101123598,0,0.02921348314606742,0,0.10786516853932583,"(0.35168539325842696, 0.20786516853932585, 0.2876404494382022)",8.34088134765625,1,0.500222492,0.509100109,0.47381165,0.00010165047937495518,-0.00017549603081052658,4.581734057416914e-05,0.0003213465104184634,0.0006369426751592356,0.1963042117011488,1597.2762265513531,2.7279549718574114
1154,O14980,0.05415499533146592,0,0.018674136321195144,0.04481792717086835,0.07376283846872082,0.052287581699346414,0.03454715219421102,0.029878618113912236,0.07096171802054155,0,0.05788982259570495,0.1157796451914099,0.036414565826330535,0.056022408963585436,0,0.03734827264239029,0.061624649859943974,0.036414565826330535,0.05135387488328665,0.05695611577964519,0,0.0718954248366013,0.012138188608776844,0,0.02707749766573296,0,0.09150326797385623,"(0.350140056022409, 0.17927170868347336, 0.2801120448179272)",5.70867919921875,1,0.529146706,0.5521320129999999,0.460136255,7.857063328565821e-05,-0.006806764739156113,4.044789477010133e-05,0.00020893656346041904,0.0015286624203821654,0.26716409562104226,2238.3968253967973,2.279549718574109
1155,P31946,0.08536585365853659,0,0.008130081300813009,0.05691056910569105,0.12195121951219512,0.024390243902439025,0.04065040650406504,0.008130081300813009,0.04065040650406504,0,0.08130081300813008,0.0975609756097561,0.032520325203252036,0.05691056910569105,0,0.02032520325203252,0.06097560975609756,0.04065040650406504,0.07723577235772358,0.04878048780487805,0,0.044715447154471545,0.008130081300813009,0,0.044715447154471545,0,0.07723577235772358,"(0.26016260162601623, 0.1951219512195122, 0.33739837398373984)",4.76422119140625,1,0.523030171,0.560953325,0.507712159,6.342163434159105e-37,0.002552606319119984,3.852839016250849e-05,9.825727662101854e-06,0.0005095541401273885,0.25720749549379274,2132.667460317421,2.172607879924953
1156,P62258,0.09803921568627452,0,0.011764705882352941,0.08627450980392158,0.11372549019607844,0.0196078431372549,0.0392156862745098,0.011764705882352941,0.05098039215686274,0,0.07058823529411765,0.10588235294117647,0.0392156862745098,0.043137254901960784,0,0.0196078431372549,0.035294117647058816,0.054901960784313725,0.054901960784313725,0.0392156862745098,0,0.05098039215686274,0.007843137254901959,0,0.047058823529411764,0,0.07450980392156863,"(0.2823529411764706, 0.1568627450980392, 0.3568627450980392)",4.63250732421875,1,0.47077326399999997,0.529020386,0.449185069,0.0017092943252963472,-0.00023215880062524082,5.2572899229759744e-05,0.00025561901718696475,0.0003821656050955413,0.219573371134462,1792.5571789322464,2.169793621013133
1157,P63104,0.1020408163265306,0,0.012244897959183671,0.061224489795918366,0.12244897959183673,0.024489795918367342,0.04489795918367346,0.004081632653061225,0.040816326530612235,0,0.08163265306122447,0.09795918367346937,0.028571428571428567,0.040816326530612235,0,0.0163265306122449,0.057142857142857134,0.04489795918367346,0.07755102040816328,0.040816326530612235,0,0.048979591836734684,0.00816326530612245,0,0.04489795918367346,0,0.07755102040816328,"(0.2653061224489796, 0.17959183673469387, 0.35102040816326535)",4.72625732421875,1,0.5140532560000001,0.573976697,0.5407123,0.00016994333606892728,0.005819130157775856,0.00018509881818754367,0.00035764422149567413,0.0006369426751592356,0.20538221187901293,1670.7738095239172,2.1078799249530955
1158,P23280,0.055194805194805185,0,0.006493506493506494,0.042207792207792215,0.05194805194805195,0.032467532467532464,0.06168831168831169,0.05844155844155844,0.045454545454545456,0,0.032467532467532464,0.10064935064935067,0.022727272727272728,0.06168831168831169,0,0.045454545454545456,0.05844155844155844,0.048701298701298704,0.06493506493506493,0.06818181818181818,0,0.06493506493506493,0.016233766233766232,0,0.06168831168831169,0,0.11038961038961037,"(0.3214285714285714, 0.23376623376623376, 0.2305194805194805)",6.51312255859375,1,0.399900054,0.656495351,0.34685713799999995,0.0014177670106300222,0.0015516196859425011,0.00012709815327159105,8.915654937560938e-07,0.0006369426751592356,0.2307181429696188,1885.1694444444784,4.286116322701687
1159,Q05516,0.07429420505200594,0,0.03714710252600297,0.041604754829123326,0.08469539375928678,0.029717682020802376,0.07578008915304606,0.050520059435364036,0.031203566121842493,0,0.0549777117384844,0.08915304606240712,0.03566121842496285,0.014858841010401188,0,0.05794947994056464,0.05200594353640416,0.04457652303120357,0.08766716196136701,0.06092124814264487,0,0.04457652303120357,0.0014858841010401188,0,0.031203566121842493,0,0.062407132243684986,"(0.2273402674591382, 0.2362555720653789, 0.2838038632986627)",6.01519775390625,1,0.5030970370000001,0.608564298,0.562191788,0.0006219575224394924,0.0028735840809717217,5.45087557802013e-05,0.00044389484376320353,0.0012738853503184713,0.26267667067136424,2174.876587301543,2.2617260787992497
1160,Q00975,0.07909362975630611,0,0.016673792218896963,0.04061564771269773,0.06712270200940572,0.05686190679777683,0.06968790081231295,0.02522445489525438,0.0470286447199658,0,0.04318084651560496,0.0953398888413852,0.02864471996579735,0.034202650705429674,0,0.06284737067122703,0.038050448909790514,0.07524583155194528,0.0705429670799487,0.05044890979050876,0,0.061992304403591277,0.010260795211628902,0,0.02693458743052586,0,0.0940572894399316,"(0.2984181274048739, 0.23728088926891835, 0.2702009405728944)",8.78070068359375,1,0.499764087,0.541044811,0.460572605,2.8542950288119417e-05,-0.00017549603081052658,2.9424776779843866e-05,1.9262604047627533e-05,0.0005095541401273885,0.2524460296306537,2078.795634920597,2.74765478424015
1161,Q93009,0.04083484573502722,0,0.017241379310344827,0.08257713248638839,0.07985480943738657,0.0544464609800363,0.04809437386569873,0.032667876588021776,0.045372050816696916,0,0.07259528130671508,0.08711433756805807,0.030852994555353907,0.04446460980036298,0,0.04809437386569873,0.058983666061705985,0.0499092558983666,0.05263157894736842,0.04446460980036298,0,0.06261343012704174,0.010889292196007259,0,0.03629764065335754,0,0.10163339382940108,"(0.2967332123411978, 0.19328493647912887, 0.23865698729582574)",5.33441162109375,1,0.510651128,0.6105050470000001,0.515638622,8.906867734809128e-06,0.0035783776984461843,0.0001527873404609308,0.0004930320954513252,0.0003821656050955413,0.18562095557164796,1499.3559884561132,2.127579737335835
1162,Q9BV36,0.08833333333333332,0,0.02,0.061666666666666675,0.105,0.02,0.065,0.03666666666666667,0.021666666666666667,0,0.06666666666666668,0.09,0.008333333333333333,0.025,0,0.05833333333333333,0.04833333333333333,0.07,0.10333333333333332,0.04,0,0.055,0.0033333333333333327,0,0.013333333333333334,0,0.03666666666666667,"(0.2033333333333333, 0.2516666666666667, 0.29166666666666663)",5.72637939453125,1,0.731832388,0.464432561,0.535874658,0.00020034706568947892,0.001376179288681127,5.5125422448743676e-05,0.005395660617372715,0.003821656050955413,0.2928840691236099,2455.8527777777813,3.3414634146341466
1163,Q96N66,0.11228813559322036,0,0.025423728813559324,0.023305084745762712,0.036016949152542374,0.057203389830508475,0.07415254237288135,0.01906779661016949,0.03177966101694915,0,0.02754237288135593,0.15677966101694915,0.025423728813559324,0.006355932203389831,0,0.07415254237288135,0.023305084745762712,0.059322033898305086,0.06991525423728813,0.048728813559322036,0,0.0423728813559322,0.03389830508474576,0,0.05296610169491525,0,0.1440677966101695,"(0.375, 0.22457627118644063, 0.3305084745762712)",9.16485595703125,1,0.47833837700000004,0.587009519,0.6665932410000001,2.2508842641653256e-06,-0.0005263211917841138,3.913064398462342e-05,0.0,0.00012738853503184712,0.2480751493039291,2047.419083694055,3.1116322701688555
1164,P05937,0.05363984674329502,0,0.019157088122605363,0.08812260536398467,0.09578544061302682,0.05363984674329502,0.06130268199233716,0.01532567049808429,0.045977011494252866,0,0.09578544061302682,0.1532567049808429,0.02681992337164751,0.057471264367816084,0,0.011494252873563218,0.05363984674329502,0.02298850574712644,0.038314176245210725,0.049808429118773936,0,0.019157088122605363,0.007662835249042145,0,0.03065134099616858,0,0.09195402298850576,"(0.31034482758620685, 0.16858237547892718, 0.32950191570881227)",4.70306396484375,1,0.45892234299999995,0.515626377,0.501527149,0.0003260393510409312,-0.0003509364280718978,4.204005699273209e-05,0.0,0.00012738853503184712,0.14210185787774024,1134.648207348151,2.593808630393996
1165,Q8NEM0,0.05029940119760479,0,0.031137724550898208,0.04910179640718563,0.07425149700598803,0.031137724550898208,0.0562874251497006,0.02994011976047904,0.038323353293413166,0,0.08742514970059881,0.08622754491017964,0.019161676646706587,0.041916167664670656,0,0.05748502994011976,0.038323353293413166,0.04910179640718563,0.11976047904191615,0.0562874251497006,0,0.055089820359281436,0.009580838323353292,0,0.019161676646706587,0,0.05988023952095808,"(0.23952095808383234, 0.2754491017964072, 0.22994011976047904)",8.56207275390625,1,0.46551452600000004,0.649120122,0.7619079870000001,0.00041845479562003867,0.0049810663732998365,7.450321536237899e-05,0.007411190372323272,0.008917197452229299,0.30010691649216537,2548.5813492063708,2.447467166979362
1166,Q9BZK7,0.09727626459143968,0,0.02140077821011673,0.06809338521400778,0.04280155642023346,0.033073929961089495,0.07976653696498054,0.033073929961089495,0.058365758754863814,0,0.044747081712062264,0.07003891050583658,0.01556420233463035,0.0622568093385214,0,0.03501945525291829,0.04669260700389105,0.029182879377431907,0.09533073929961088,0.0622568093385214,0,0.0622568093385214,0.02529182879377432,0,0.017509727626459144,0,0.07587548638132298,"(0.26653696498054474, 0.2723735408560311, 0.22568093385214008)",5.27679443359375,1,0.51632847,0.50902933,0.461069247,5.5121186510563465e-06,0.0020518209263981862,0.00014219513039193468,7.672562413078259e-05,0.0005095541401273885,0.2451707337800572,2020.7265873015708,2.4662288930581613
1167,Q9H9B1,0.0963020030816641,0,0.03543913713405239,0.06702619414483821,0.07858243451463791,0.023112480739599383,0.06933744221879815,0.02927580893682588,0.031587057010785825,0,0.059322033898305086,0.07781201848998459,0.02234206471494607,0.03852080123266564,0,0.05778120184899846,0.041602465331278884,0.05546995377503852,0.08859784283513097,0.0485362095531587,0,0.053158705701078585,0.006933744221879815,0,0.01926040061633282,0,0.04930662557781201,"(0.211864406779661, 0.2542372881355932, 0.2750385208012327)",5.49603271484375,1,0.53724663,0.619635151,0.517802764,1.1559455217931325e-05,0.002051820926398184,6.286119547286037e-05,5.733672598664185e-06,0.0006369426751592356,0.2355914804553388,1943.8266233766367,2.3893058161350846
1168,Q9H3C7,0.03873744619799139,0,0.057388809182209476,0.05882352941176471,0.10043041606886656,0.030129124820659967,0.06312769010043041,0.035868005738880916,0.04017216642754663,0,0.08034433285509325,0.08608321377331421,0.020086083213773316,0.04304160688665711,0,0.035868005738880916,0.04160688665710186,0.057388809182209476,0.07604017216642754,0.054519368723099,0,0.051649928263988516,0.010043041606886656,0,0.01865136298421808,0,0.05882352941176471,"(0.23672883787661406, 0.21807747489239598, 0.24533715925394547)",5.97283935546875,1,0.558626454,0.7024820070000001,,1.2032001641949166e-05,-0.0003509364280718978,0.0001828364591273376,1.4480800752709354e-05,0.0003821656050955413,0.2291001028185056,1871.9202380952786,2.6022514071294562
1169,Q92794,0.046906187624750496,0,0.023453093812375248,0.046906187624750496,0.1027944111776447,0.019461077844311375,0.05189620758483034,0.021956087824351298,0.03493013972055888,0,0.06986027944111776,0.0718562874251497,0.030439121756487025,0.0374251497005988,0,0.08582834331337326,0.06986027944111776,0.05339321357285429,0.11077844311377244,0.04491017964071856,0,0.04491017964071856,0.006986027944111775,0,0.025449101796407185,0,0.05189620758483034,"(0.20359281437125748, 0.28592814371257486, 0.25199600798403193)",5.50152587890625,1,0.567805172,0.59849988,0.489215988,0.00022659718527109302,0.0013519508780239732,0.00013060960402686562,2.3976530326362495e-05,0.00025477707006369424,0.21774554445805527,1776.6083333334082,2.325515947467167
1170,Q9BXJ9,0.07967667436489607,0,0.02540415704387991,0.05080831408775981,0.10623556581986143,0.03695150115473441,0.03233256351039261,0.02193995381062356,0.04618937644341802,0,0.10046189376443418,0.1235565819861432,0.02424942263279446,0.04849884526558892,0,0.03579676674364896,0.04041570438799076,0.056581986143187074,0.03926096997690531,0.042725173210161664,0,0.031177829099307164,0.010392609699769052,0,0.04734411085450346,0,0.09468822170900693,"(0.2956120092378753, 0.15588914549653582, 0.33371824480369516)",7.22528076171875,1,0.5385277470000001,0.575840013,0.478566538,0.00017389476457640765,-0.0007016503219471742,3.177525994828209e-05,5.433663921879267e-05,0.0003821656050955413,0.2377480462778533,1947.3051587301647,2.806754221388368
1171,O15078,0.05445744251714401,0,0.004840661557079467,0.04840661557079468,0.14885034288019364,0.013311819281968536,0.021379588543767647,0.01734570391286809,0.0572811617587737,0,0.12424364663170635,0.1306978620411456,0.02379991932230738,0.05566760790641388,0,0.01371520774505849,0.07664380798709157,0.054054054054054064,0.05687777329568374,0.03993545784590561,0,0.03872529245663574,0.004033884630899556,0,0.01573215006050827,0,0.03307785397337636,"(0.25978217022993144, 0.14764017749092376, 0.35780556676079067)",5.74920654296875,1,0.488705179,0.533603487,0.5467842079999999,0.004205393370978664,0.00030381481193733184,3.396294539810234e-05,0.0,0.00025477707006369424,0.2517543019155403,2074.0063492063155,2.672607879924953
1172,Q86XK2,0.05825242718446603,0,0.028047464940668825,0.05070118662351672,0.05609492988133765,0.03667745415318231,0.0906148867313916,0.04314994606256743,0.07659115426105717,0,0.03883495145631068,0.044228694714131614,0.017259978425026967,0.07659115426105717,0,0.0668824163969795,0.05501618122977346,0.05825242718446603,0.05070118662351672,0.04962243797195254,0,0.05501618122977346,0.008629989212513484,0,0.03883495145631068,0,0.08414239482200647,"(0.2599784250269687, 0.284789644012945, 0.17583603020496225)",6.53082275390625,1,0.661996176,0.6088928720000001,0.492793339,4.254132662101234e-05,0.0004998118056115967,3.475084032282087e-05,0.00035235481700752384,0.0003821656050955413,0.22192689005815566,1810.6718614719205,2.3836772983114445
1173,Q8IY22,0.06209573091849936,0,0.03234152652005175,0.04786545924967658,0.06727037516170763,0.024579560155239332,0.04786545924967658,0.02328589909443726,0.04269081500646831,0,0.056921086675291076,0.1448900388098318,0.0258732212160414,0.04398447606727038,0,0.058214747736093135,0.040103492884864166,0.049159120310478664,0.08408796895213454,0.05562742561448901,0,0.056921086675291076,0.01164294954721863,0,0.024579560155239332,0,0.06080206985769729,"(0.30530401034928845, 0.23415265200517466, 0.3001293661060802)",6.26055908203125,1,,0.704228544,,0.00016125514779066682,-0.00017549603081052658,6.216338554540842e-05,0.0,0.00012738853503184712,0.23584850308763397,1930.2460678210819,2.8874296435272044
1174,Q16566,0.1014799154334038,0,0.01691331923890064,0.05496828752642706,0.08668076109936575,0.029598308668076112,0.06765327695560254,0.01691331923890064,0.057082452431289635,0,0.0824524312896406,0.08879492600422834,0.01691331923890064,0.021141649048625796,0,0.052854122621564484,0.03805496828752643,0.040169133192389,0.06553911205073996,0.040169133192389,0,0.0824524312896406,0.010570824524312895,0,0.029598308668076112,0,0.06976744186046513,"(0.2980972515856237, 0.20718816067653278, 0.2938689217758985)",5.60308837890625,1,0.524960283,0.544945001,0.412113536,0.0020533303797975904,-0.00017549603081052658,5.5872445977474416e-05,0.00024653227763202413,0.00025477707006369424,0.2190237670587954,1783.5190476191178,2.6941838649155723
1175,Q9GZM8,0.08985507246376813,0,0.008695652173913044,0.05797101449275361,0.10434782608695653,0.034782608695652174,0.052173913043478265,0.008695652173913044,0.02318840579710145,0,0.06666666666666668,0.11014492753623188,0.008695652173913044,0.04057971014492753,0,0.052173913043478265,0.06376811594202897,0.06666666666666668,0.09855072463768116,0.034782608695652174,0,0.05507246376811594,0.0028985507246376808,0,0.02028985507246377,0,0.05797101449275361,"(0.24637681159420288, 0.24347826086956523, 0.3130434782608696)",5.15533447265625,1,0.459134253,0.44645261299999994,0.501495183,0.00014083010332833446,0.006533298028283047,3.367145241816153e-05,0.0,0.00012738853503184712,0.20229031508810005,1640.1460678211793,2.525328330206379
1176,Q9UQM7,0.07740585774058578,0,0.02092050209205021,0.0502092050209205,0.08158995815899582,0.037656903765690385,0.06694560669456066,0.043933054393305436,0.06485355648535565,0,0.06694560669456066,0.0899581589958159,0.016736401673640166,0.029288702928870293,0,0.04184100418410042,0.035564853556485365,0.05648535564853556,0.05648535564853556,0.058577405857740586,0,0.05648535564853556,0.016736401673640166,0,0.03138075313807531,0,0.08577405857740586,"(0.29707112970711297, 0.19456066945606693, 0.26569037656903766)",6.60699462890625,1,0.452563042,0.510718649,0.517060315,0.00027961033559010254,0.0012007945249689089,9.265792125732127e-05,5.405836980800305e-06,0.00025477707006369424,0.23328102700032105,1908.1448412698667,2.8217636022514068
1177,Q8NF50,0.06765126250595521,0,0.02096236303001429,0.047641734159123386,0.07765602667937113,0.05240590757503573,0.03858980466888995,0.02620295378751786,0.04430681276798475,0,0.06098141972367794,0.11338732729871367,0.023820867079561697,0.040495474035254886,0,0.046688899475940925,0.048118151500714634,0.05669366364935684,0.08480228680323962,0.0505002382086708,0,0.06383992377322535,0.004764173415912339,0,0.03049070986183897,0,0.08766079085278704,"(0.3091948546927108, 0.21057646498332538, 0.2825154835636017)",6.43426513671875,1,0.414883265,0.595987846,0.607504108,7.147179262557473e-07,-0.0003509364280718978,5.0377950919683066e-05,0.00024653227763202413,0.00025477707006369424,0.17599833821148178,1414.6563852814927,3.688555347091933
1178,O43707,0.0845225027442371,0,0.008781558726673985,0.06915477497255762,0.0954994511525796,0.032930845225027434,0.04500548847420417,0.03402854006586169,0.06586169045005487,0,0.06366630076838639,0.09220636663007684,0.026344676180021957,0.05049396267837542,0,0.0318331503841932,0.061470911086717886,0.05598243688254665,0.05159165751920966,0.04500548847420417,0,0.04061470911086718,0.01756311745334797,0,0.0274423710208562,0,0.07793633369923161,"(0.2766190998902305, 0.17892425905598244, 0.2985729967069155)",5.26898193359375,1,0.495243804,0.48407748799999994,0.46146525899999996,0.0005323579509347445,0.0022054807891652307,6.505073970488058e-05,5.481714605997555e-06,0.0008917197452229297,0.2304504969031545,1898.2083694083994,2.296435272045028
